#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_002942.5	1922931	1923761	+	19833289	minD	lpg1724	YP_095751.1	276	-	septum site-determining protein MinD
chr	NC_002942.5	1924342	1926828	-	19833291	fadE	lpg1726	YP_095752.1	828	-	acyl-CoA dehydrogenase
chr	NC_002942.5	1926921	1927706	-	19833292	-	lpg1727	YP_095753.1	261	-	hydrolase
chr	NC_002942.5	1927703	1928620	-	19833293	-	lpg1728	YP_095754.1	305	-	hypothetical protein lpg1728
chr	NC_002942.5	1928571	1929662	-	19833294	ugpC	lpg1729	YP_095755.1	363	-	sn-glycerol-3-phosphate transport, ATP-binding protein
chr	NC_002942.5	1929662	1930432	-	19833295	ugpE	lpg1730	YP_095756.1	256	-	sn-glycerol-3-phosphate transmembrane ABC transporter
chr	NC_002942.5	1930486	1931364	-	19833296	ugpA	lpg1731	YP_095757.1	292	-	sn-glycerol-3-phosphate transmembrane ABC transporter
chr	NC_002942.5	1931484	1932485	+	19833297	qor	lpg1732	YP_095758.1	333	-	quinone oxidoreductase
chr	NC_002942.5	1932659	1933942	-	19833298	-	lpg1733	YP_095759.1	427	-	chloride channel protein
chr	NC_002942.5	1933935	1936091	-	19833299	-	lpg1734	YP_095760.1	718	-	anthranilate synthase
chr	NC_002942.5	1936350	1936652	+	19833300	gatC	lpg1735	YP_095761.1	100	-	glutamyl/tRNA (Gln) amidotransferase subunit C
chr	NC_002942.5	1936655	1938106	+	19833301	gatA	lpg1736	YP_095762.1	483	-	aspartyl/glutamyl-tRNA amidotransferase subunit A
chr	NC_002942.5	1938110	1939543	+	19833303	gatB	lpg1737	YP_095763.1	477	-	aspartyl/glutamyl-tRNA amidotransferase subunit B
chr	NC_002942.5	1939747	1940736	+	19833304	-	lpg1738	YP_095764.1	329	-	hypothetical protein lpg1738
chr	NC_002942.5	1940874	1943180	+	19833305	gidA	lpg1739	YP_095765.1	768	-	hypothetical protein lpg1739
chr	NC_002942.5	1943220	1943684	+	19833306	-	lpg1740	YP_095766.1	154	-	hypothetical protein lpg1740
chr	NC_002942.5	1943704	1944492	+	19833307	-	lpg1741	YP_095767.1	262	-	hypothetical protein lpg1741
chr	NC_002942.5	1944499	1944945	+	19833308	-	lpg1742	YP_095768.1	148	-	hypothetical protein lpg1742
chr	NC_002942.5	1945064	1945351	-	19833309	fis	lpg1743	YP_095769.1	95	-	Fis family transcriptional regulator
chr	NC_002942.5	1945747	1946115	-	19833310	ydiC	lpg1744	YP_095770.1	122	-	HesB family protein
chr	NC_002942.5	1946120	1946503	-	19833311	-	lpg1745	YP_095771.1	127	-	NifU family iron binding protein
chr	NC_002942.5	1946500	1947663	-	19833312	iscS	lpg1746	YP_095772.1	387	-	cysteine desulfurase
chr	NC_002942.5	1947638	1948411	-	19833313	-	lpg1747	YP_095773.1	257	-	RNA methyltransferase
chr	NC_002942.5	1948527	1949312	+	19833314	suhB	lpg1748	YP_095774.1	261	-	inositol monophosphatase
chr	NC_002942.5	1949425	1950381	-	19833315	sppA	lpg1749	YP_095775.1	318	-	signal peptide peptidase
chr	NC_002942.5	1950470	1953046	+	19833316	clpB	lpg1750	YP_095776.1	858	-	endopeptidase Clp ATP-binding chain B (ClpB)
chr	NC_002942.5	1953138	1954448	-	19833317	-	lpg1751	YP_095777.1	436	-	hypothetical protein lpg1751
chr	NC_002942.5	1954461	1955108	-	19833318	-	lpg1752	YP_095778.1	215	-	hypothetical protein lpg1752
chr	NC_002942.5	1955401	1956768	-	19833319	mpl	lpg1753	YP_095779.1	455	-	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase
chr	NC_002942.5	1956770	1957390	-	19833320	-	lpg1754	YP_095780.1	206	-	hypothetical protein lpg1754
chr	NC_002942.5	1957443	1961264	-	19833321	-	lpg1755	YP_095781.1	1273	-	transmembrane protein
chr	NC_002942.5	1961254	1961709	-	19833322	fliJ	lpg1756	YP_095782.1	151	-	flagellar protein FliJ
chr	NC_002942.5	1961706	1963058	-	19833323	fliI	lpg1757	YP_095783.1	450	-	flagellum-specific ATP synthase FliI
chr	NC_002942.5	1963058	1963696	-	19833324	fliH	lpg1758	YP_095784.1	212	-	flagellar assembly protein FliH
chr	NC_002942.5	1963838	1964827	-	19833325	fliG	lpg1759	YP_095785.1	329	-	flagellar motor switch protein FliG
chr	NC_002942.5	1964830	1966464	-	19833326	fliF	lpg1760	YP_095786.1	544	-	flagellar MS-ring protein
chr	NC_002942.5	1966636	1966950	-	19833327	-	lpg1761	YP_095787.1	104	-	flagellar hook-basal body protein FliE
chr	NC_002942.5	1966965	1968326	-	19833328	fleR	lpg1762	YP_095788.1	453	-	sigma 54-dependent response regulator
chr	NC_002942.5	1968302	1969333	-	19833329	flrB	lpg1763	YP_095789.1	343	-	sensor kinase HydH
chr	NC_002942.5	1969632	1970936	-	19833330	-	lpg1764	YP_095790.1	434	-	recombination factor protein RarA
chr	NC_002942.5	1970952	1971566	-	19833331	lolA	lpg1765	YP_095791.1	204	-	outer membrane lipoprotein carrier protein
chr	NC_002942.5	1971563	1973947	-	19833332	ftsK	lpg1766	YP_095792.1	794	-	DNA translocase FtsK
chr	NC_002942.5	1973921	1974970	+	19833333	trxB1	lpg1767	YP_095793.1	349	-	thioredoxin reductase
chr	NC_002942.5	1974973	1975641	+	19833334	aat	lpg1768	YP_095794.1	222	-	leucyl/phenylalanyl-tRNA--protein transferase
chr	NC_002942.5	1975696	1976067	+	19833335	-	lpg1769	YP_095795.1	123	-	rhodanese domain-containing protein
chr	NC_002942.5	1976198	1976419	+	19833336	infA	lpg1770	YP_095796.1	73	-	translation initiation factor IF-1
chr	NC_002942.5	1976586	1978001	-	19833337	pmbA	lpg1771	YP_095797.1	471	-	peptide maturation protein PmbA
chr	NC_002942.5	1977990	1978766	+	19833338	-	lpg1772	YP_095798.1	258	-	hypothetical protein lpg1772
chr	NC_002942.5	1979015	1979965	+	19833339	-	lpg1773	YP_095799.1	316	-	small stress protein PASS1
chr	NC_002942.5	1980237	1983065	+	19833340	nrdA	lpg1774	YP_095800.1	942	-	ribonucleotide-diphosphate reductase subunit alpha
chr	NC_002942.5	1983037	1984182	+	19833341	nrdB	lpg1775	YP_095801.1	381	-	ribonucleotide-diphosphate reductase subunit beta
chr	NC_002942.5	1984497	1984982	+	19833342	-	lpg1776	YP_095802.1	161	-	hypothetical protein lpg1776
chr	NC_002942.5	1985069	1986559	-	19833343	lysU	lpg1777	YP_095803.1	496	-	lysine tRNA synthetase, heat inducible
chr	NC_002942.5	1986556	1987563	-	19833344	prfB	lpg1778	YP_095804.1	335	-	peptide chain release factor 2
chr	NC_002942.5	1987723	1988124	-	19833345	-	lpg1779	YP_095805.1	133	-	hypothetical protein lpg1779
chr	NC_002942.5	1988121	1988942	-	19833346	motB	lpg1780	YP_095806.1	273	-	flagellar motor protein MotD
chr	NC_002942.5	1988899	1989672	-	19833347	motC	lpg1781	YP_095807.1	257	-	flagellar motor protein
chr	NC_002942.5	1989682	1990398	-	19833348	fliA	lpg1782	YP_095808.2	238	-	flagellar biosynthesis sigma factor
chr	NC_002942.5	1990495	1991382	-	19833349	-	lpg1783	YP_095809.1	295	-	flagellar biosynthesis MinD
chr	NC_002942.5	1991351	1992511	-	19833350	flhF	lpg1784	YP_095810.1	386	-	flagellar biosynthesis regulator FlhF
chr	NC_002942.5	1992531	1994609	-	19833351	flhA	lpg1785	YP_095811.1	692	-	flagellar biosynthesis protein FlhA
chr	NC_002942.5	1994606	1995757	-	19833352	flhB	lpg1786	YP_095812.1	383	-	flagellar biosynthesis protein FlhB
chr	NC_002942.5	1995754	1996524	-	19833353	fliR	lpg1787	YP_095813.1	256	-	flagellar biosynthetic protein FliR
chr	NC_002942.5	1996528	1996797	-	19833354	fliQ	lpg1788	YP_095814.1	89	-	flagellar biosynthetic protein FliQ
chr	NC_002942.5	1996806	1997555	-	19833355	fliP	lpg1789	YP_095815.1	249	-	flagellar biosynthesis protein FliP
chr	NC_002942.5	1997556	1997966	-	19833356	fliO	lpg1790	YP_095816.1	136	-	flagellar assembly protein FliO
chr	NC_002942.5	1997963	1998292	-	19833357	-	lpg1791	YP_095817.1	109	-	flagellar motor switch protein FliN
chr	NC_002942.5	1998302	1999369	-	19833358	fliM	lpg1792	YP_095818.1	355	-	flagellar motor switch protein FliM
chr	NC_002942.5	1999808	2000062	-	19833359	-	lpg1793	YP_095819.1	84	-	hypothetical protein lpg1793
chr	NC_002942.5	2000166	2001461	+	19833360	-	lpg1794	YP_095820.1	431	-	L-gululonolactone oxidase
chr	NC_002942.5	2001413	2002180	+	19833361	-	lpg1795	YP_095821.1	255	-	short chain dehydrogenase/reductase oxidoreductase
chr	NC_002942.5	2002200	2003207	+	19833362	-	lpg1796	YP_095822.1	335	-	LysR family transcriptional regulator
chr	NC_002942.5	2004190	2005470	+	19833363	-	lpg1797	YP_095823.1	426	-	hypothetical protein lpg1797
chr	NC_002942.5	2005655	2006851	-	19833364	-	lpg1798	YP_095824.1	398	-	hypothetical protein lpg1798
chr	NC_002942.5	2007376	2009958	-	19833365	alaS	lpg1799	YP_095825.1	860	-	alanyl-tRNA synthetase
chr	NC_002942.5	2009976	2010428	-	19833366	recX	lpg1800	YP_095826.2	150	-	recombination regulator RecX
chr	NC_002942.5	2010421	2011467	-	19833367	recA	lpg1801	YP_095827.1	348	-	recombinase A
chr	NC_002942.5	2011392	2011712	-	19833368	-	lpg1802	YP_095828.1	106	-	hypothetical protein lpg1802
chr	NC_002942.5	2011770	2012705	-	19833369	-	lpg1803	YP_095829.1	311	-	hypothetical protein lpg1803
chr	NC_002942.5	2012997	2013491	-	19833370	-	lpg1804	YP_095830.1	164	-	CinA-related competence damage protein
chr	NC_002942.5	2014053	2016650	+	19833371	mutS	lpg1805	YP_095831.1	865	-	DNA mismatch repair protein MutS
chr	NC_002942.5	2016663	2018351	+	19833372	-	lpg1806	YP_095832.1	562	-	hypothetical protein lpg1806
chr	NC_002942.5	2018348	2020888	+	19833373	-	lpg1807	YP_095833.1	846	-	hypothetical protein lpg1807
chr	NC_002942.5	2020922	2021917	+	19833374	hemB	lpg1808	YP_095834.1	331	-	delta-aminolevulinic acid dehydratase
chr	NC_002942.5	2022054	2022446	+	19833375	-	lpg1809	YP_095835.1	130	-	hypothetical protein lpg1809
chr	NC_002942.5	2022744	2024222	-	19833376	-	lpg1810	YP_095836.1	492	-	hypothetical protein lpg1810
chr	NC_002942.5	2024508	2027087	+	19833377	lysC	lpg1811	YP_095837.1	859	-	bifunctional aspartate kinase/diaminopimelate decarboxylase
chr	NC_002942.5	2027092	2030322	+	19833378	-	lpg1812	YP_095838.1	1076	-	ATP-dependent DNA helicase
chr	NC_002942.5	2030529	2031602	+	19833379	mrp	lpg1813	YP_095839.1	357	-	ATPase (Mrp)
chr	NC_002942.5	2031718	2032272	+	19833380	-	lpg1814	YP_095840.1	184	-	hypothetical protein lpg1814
chr	NC_002942.5	2032320	2033210	-	19833381	oxyR	lpg1815	YP_095841.1	296	-	hydrogen peroxide-inducible genes activator OxyR
chr	NC_002942.5	2033353	2034642	+	19833382	-	lpg1816	YP_095842.1	429	-	major facilitator family transporter
chr	NC_002942.5	2034644	2035651	-	19833383	-	lpg1817	YP_095843.1	335	-	hypothetical protein lpg1817
chr	NC_002942.5	2035596	2036567	-	19833384	lpxK	lpg1818	YP_095844.1	323	-	tetraacyldisaccharide 4\'-kinase
chr	NC_002942.5	2036567	2038360	-	19833385	-	lpg1819	YP_095845.1	597	-	lipid ABC transporter permease/ATP-binding protein
chr	NC_002942.5	2038420	2039226	-	19833386	-	lpg1820	YP_095846.1	268	-	hypothetical protein lpg1820
chr	NC_002942.5	2039223	2040389	-	19833387	pyrD	lpg1821	YP_095847.1	388	-	dihydroorotate dehydrogenase 2
chr	NC_002942.5	2040510	2041529	-	19833388	-	lpg1822	YP_095848.1	339	-	hypothetical protein lpg1822
chr	NC_002942.5	2041557	2042243	-	19833389	-	lpg1823	YP_095849.1	228	-	hypothetical protein lpg1823
chr	NC_002942.5	2042569	2043738	+	19833390	-	lpg1824	YP_095850.1	389	-	acyl CoA dehydrogenase
chr	NC_002942.5	2043750	2044934	+	19833391	atoB	lpg1825	YP_095851.1	394	-	acyl CoA C-acetyltransferase
chr	NC_002942.5	2045066	2045386	+	19833392	-	lpg1826	YP_095852.1	106	-	hypothetical protein lpg1826
chr	NC_002942.5	2045396	2047003	+	19833393	-	lpg1827	YP_095853.1	535	-	propionyl CoA carboxylase subunit beta
chr	NC_002942.5	2046969	2047817	+	19833394	-	lpg1828	YP_095854.1	282	-	enoyl CoA hydratase
chr	NC_002942.5	2047741	2049774	+	19833395	-	lpg1829	YP_095855.1	677	-	acyl CoA carboxylase subunit alpha
chr	NC_002942.5	2049785	2050693	+	19833396	mvaB	lpg1830	YP_095856.1	302	-	hydroxymethylglutaryl-CoA lyase
chr	NC_002942.5	2050790	2052790	+	19833397	-	lpg1831	YP_095857.1	666	-	acetoacetyl-CoA synthetase
chr	NC_002942.5	2052959	2053375	-	19833398	-	lpg1832	YP_095858.1	138	-	hypothetical protein lpg1832
chr	NC_002942.5	2053752	2054852	+	19833399	metN	lpg1833	YP_095859.1	366	-	DL-methionine transporter ATP-binding subunit
chr	NC_002942.5	2054830	2055477	+	19833400	metI	lpg1834	YP_095860.1	215	-	ATP-binding protein, permease
chr	NC_002942.5	2055478	2056269	+	19833401	-	lpg1835	YP_095861.1	263	-	hypothetical protein lpg1835
chr	NC_002942.5	2056349	2057767	+	19833402	-	lpg1836	YP_095862.1	472	-	coiled coil domain-containing protein
chr	NC_002942.5	2058256	2058987	-	19833403	-	lpg1837	YP_095863.1	243	-	SAM-dependent methyltransferase
chr	NC_002942.5	2058990	2059520	-	19833404	-	lpg1838	YP_095864.1	176	-	D,D-heptose 1,7-bisphosphate phosphatase
chr	NC_002942.5	2059526	2061592	-	19833405	glyS	lpg1839	YP_095865.1	688	-	glycyl tRNA synthetase subunit beta
chr	NC_002942.5	2061582	2062505	-	19833406	glyQ	lpg1840	YP_095866.1	307	-	glycyl-tRNA synthetase subunit alpha
chr	NC_002942.5	2062722	2063507	-	19833407	com1	lpg1841	YP_095867.1	261	-	hypothetical protein lpg1841
chr	NC_002942.5	2063715	2065880	-	19833408	uvrD	lpg1842	YP_095868.2	721	-	DNA-dependent helicase II
chr	NC_002942.5	2066101	2067060	+	19833409	pip	lpg1843	YP_095869.1	319	-	proline iminopeptidase
chr	NC_002942.5	2067054	2067491	+	19833410	dtD	lpg1844	YP_095870.1	145	-	D-tyrosyl-tRNA(Tyr) deacylase
chr	NC_002942.5	2067708	2068490	+	19833411	vacJ	lpg1845	YP_095871.1	260	-	lipoprotein VacJ-like
chr	NC_002942.5	2068599	2069561	-	19833412	gshB	lpg1846	YP_095872.1	320	-	glutathione synthetase
chr	NC_002942.5	2069558	2070853	-	19833413	-	lpg1847	YP_095873.1	431	-	glutamate--cysteine ligase
chr	NC_002942.5	2071231	2072127	+	19833414	-	lpg1848	YP_095874.1	298	-	ABC transporter transmembrane permease,permeases of drug/metabolite transporter type
chr	NC_002942.5	2072131	2072412	+	19833415	-	lpg1849	YP_095875.1	93	-	hypothetical protein lpg1849
chr	NC_002942.5	2072399	2072749	+	19833416	-	lpg1850	YP_095876.1	116	-	rhodanese domain-containing protein
chr	NC_002942.5	2072773	2073435	-	19833417	-	lpg1851	YP_095877.1	220	-	hypothetical protein lpg1851
chr	NC_002942.5	2073781	2075442	+	19833418	-	lpg1852	YP_095878.1	553	-	alkaline phosphatase
chr	NC_002942.5	2075411	2076133	+	19833419	udk	lpg1853	YP_095879.1	240	-	uridine kinase
chr	NC_002942.5	2076229	2077035	+	19833420	fabI	lpg1854	YP_095880.1	268	-	enoyl reductase
chr	NC_002942.5	2077573	2079447	-	19833421	ppiD	lpg1855	YP_095881.1	624	-	hypothetical protein lpg1855
chr	NC_002942.5	2079705	2080007	-	19833424	hupB	lpg1858	YP_095882.1	100	-	hypothetical protein lpg1858
chr	NC_002942.5	2080112	2082562	-	19833425	lon	lpg1859	YP_095883.1	816	-	hypothetical protein lpg1859
chr	NC_002942.5	2082800	2084080	-	19833426	clpX	lpg1860	YP_095884.1	426	-	ATP-dependent protease ATP-binding subunit ClpX
chr	NC_002942.5	2084215	2084859	-	19833427	clpP	lpg1861	YP_095885.1	214	-	ATP-dependent Clp protease proteolytic subunit
chr	NC_002942.5	2084862	2086193	-	19833428	tig	lpg1862	YP_095886.1	443	-	trigger factor
chr	NC_002942.5	2087055	2088281	+	19833433	-	lpg1867	YP_095887.1	408	-	site specific recombinase, phage integrase
chr	NC_002942.5	2088377	2090254	+	19833434	-	lpg1868	YP_095888.1	625	-	ABC transporter ATP-binding protein
chr	NC_002942.5	2090282	2090956	-	19833435	rnc	lpg1869	YP_095889.1	224	-	ribonuclease III
chr	NC_002942.5	2090946	2091338	-	19833436	-	lpg1870	YP_095890.1	130	-	transmembrane protein
chr	NC_002942.5	2091350	2092132	-	19833437	lepB-1	lpg1871	YP_095891.1	260	-	signal peptidase I (lepB-1)
chr	NC_002942.5	2092213	2094045	-	19833438	lepA	lpg1872	YP_095892.1	610	-	GTP-binding protein LepA
chr	NC_002942.5	2094213	2095256	+	19833439	-	lpg1873	YP_095893.1	347	-	membrane bound lytic murein transglycosylase
chr	NC_002942.5	2095331	2096470	+	19833440	-	lpg1874	YP_095894.1	379	-	general secretion pathway protein L
chr	NC_002942.5	2096467	2096937	+	19833441	yghD	lpg1875	YP_095895.1	156	-	general secretion pathway protein M-type YghD
chr	NC_002942.5	2097042	2097575	-	19833442	-	lpg1876	YP_095896.1	177	-	hypothetical protein lpg1876
chr	NC_002942.5	2097822	2099174	+	19833443	-	lpg1877	YP_095897.1	450	-	deoxyguanosinetriphosphate triphosphohydrolase-like protein
chr	NC_002942.5	2099864	2100958	-	19833447	-	lpg1881	YP_095898.1	364	-	hypothetical protein lpg1881
chr	NC_002942.5	2101020	2101460	-	19833448	gloA	lpg1882	YP_095899.1	146	-	lactoylglutathione lyase
chr	NC_002942.5	2101695	2102222	+	19833449	-	lpg1883	YP_095900.1	175	-	hypothetical protein lpg1883
chr	NC_002942.5	2102459	2103676	+	19833450	legC2	lpg1884	YP_095901.1	405	-	microtubule binding protein
chr	NC_002942.5	2103996	2104310	+	19833451	-	lpg1885	YP_095902.1	104	-	hypothetical protein lpg1885
chr	NC_002942.5	2104447	2104722	-	19833452	-	lpg1886	YP_095903.1	91	-	acylphosphatase
chr	NC_002942.5	2104879	2105232	+	19833453	-	lpg1887	YP_095904.1	117	-	hypothetical protein lpg1887
chr	NC_002942.5	2105414	2106745	-	19833454	-	lpg1888	YP_095905.1	443	-	hypothetical protein lpg1888
chr	NC_002942.5	2106974	2107939	+	19833455	-	lpg1889	YP_095906.1	321	-	lipase
chr	NC_002942.5	2108003	2109724	-	19833456	legLC8	lpg1890	YP_095907.1	573	-	hypothetical protein lpg1890
chr	NC_002942.5	2109800	2110102	+	19833457	-	lpg1891	YP_095908.1	100	-	hypothetical protein lpg1891
chr	NC_002942.5	2110192	2110575	+	19833458	-	lpg1892	YP_095909.1	127	-	hypothetical protein lpg1892
chr	NC_002942.5	2110585	2111865	-	19833459	-	lpg1893	YP_095910.1	426	-	major facilitator family transporter
chr	NC_002942.5	2112309	2113622	+	19833460	-	lpg1894	YP_095911.1	437	-	chloride channel protein (voltage gated)
chr	NC_002942.5	2113708	2114232	+	19833461	-	lpg1895	YP_095912.1	174	-	hypothetical protein lpg1895
chr	NC_002942.5	2114494	2114973	+	19833462	ychJ	lpg1896	YP_095913.1	159	-	hypothetical protein lpg1896
chr	NC_002942.5	2114993	2116798	+	19833463	-	lpg1897	YP_095914.1	601	-	glutathione-regulated potassium efflux system
chr	NC_002942.5	2116840	2117754	+	19833464	-	lpg1898	YP_095915.1	304	-	methanol dehydrogenase regulatory protein
chr	NC_002942.5	2117778	2118701	+	19833465	-	lpg1899	YP_095916.1	307	-	transmembrane protein
chr	NC_002942.5	2118701	2120689	+	19833466	-	lpg1900	YP_095917.1	662	-	transglutaminase
chr	NC_002942.5	2120771	2121958	+	19833467	-	lpg1901	YP_095918.1	395	-	hypothetical protein lpg1901
chr	NC_002942.5	2122066	2122392	+	19833468	-	lpg1902	YP_095919.1	108	-	hypothetical protein lpg1902
chr	NC_002942.5	2122839	2123741	+	19833469	-	lpg1903	YP_095920.1	300	-	hydrolase
chr	NC_002942.5	2123771	2124673	-	19833470	-	lpg1904	YP_095921.1	300	-	hypothetical protein lpg1904
chr	NC_002942.5	2124889	2126070	+	19833471	-	lpg1905	YP_095922.1	393	-	ectonucleoside triphosphate diphosphohydrolase I
chr	NC_002942.5	2126075	2126608	-	19833472	-	lpg1906	YP_095923.1	177	-	transporting ATPase
chr	NC_002942.5	2126619	2128424	-	19833473	-	lpg1907	YP_095924.1	601	-	hypothetical protein lpg1907
chr	NC_002942.5	2128741	2129352	-	19833474	gst	lpg1908	YP_095925.1	203	-	glutathione S-transferase
chr	NC_002942.5	2129542	2130546	-	19833475	-	lpg1909	YP_095926.1	334	-	hypothetical protein lpg1909
chr	NC_002942.5	2130578	2131840	-	19833476	-	lpg1910	YP_095927.1	420	-	D-alanyl-D-alanine carboxypeptidase
chr	NC_002942.5	2132087	2133571	-	19833477	gltX	lpg1911	YP_095928.1	494	-	glutamyl-tRNA synthetase
chr	NC_002942.5	2133598	2136330	+	19833478	-	lpg1912	YP_095929.1	910	-	sensory box histidine kinase/response regulator
chr	NC_002942.5	2136427	2137671	+	19833479	-	lpg1913	YP_095930.1	414	-	6-phosphofructokinase
chr	NC_002942.5	2137668	2138096	-	19833480	pilE	lpg1914	YP_095931.1	142	-	fimbrial protein, type IV pilin, PilE
chr	NC_002942.5	2138278	2138700	-	19833481	pilE	lpg1915	YP_095932.1	140	-	Tfp pilus assembly protein, major type IV pilin class A
chr	NC_002942.5	2138991	2139308	+	19833482	bolA	lpg1916	YP_095933.1	105	-	regulator of murein genes BolA
chr	NC_002942.5	2139383	2140804	+	19833483	-	lpg1917	YP_095934.1	473	-	amino acid antiporter
chr	NC_002942.5	2140935	2142365	-	19833484	-	lpg1918	YP_095935.1	476	-	hypothetical protein lpg1918
chr	NC_002942.5	2142611	2143363	-	19833485	kdsB	lpg1919	YP_095936.1	250	-	3-deoxy-manno-octulosonate cytidylyltransferase
chr	NC_002942.5	2143360	2143539	-	19833486	lpxK	lpg1920	YP_095937.1	59	-	tetraacyldisaccharide-1-P-4\'-kinase
chr	NC_002942.5	2143532	2144203	-	19833487	-	lpg1921	YP_095938.1	223	-	glycoprotease
chr	NC_002942.5	2144181	2146181	-	19833488	-	lpg1922	YP_095939.1	666	-	DEAD/DEAH box helicase
chr	NC_002942.5	2146127	2146462	-	19833489	-	lpg1923	YP_095940.1	111	-	ferredoxin II (4Fe-4S)
chr	NC_002942.5	2146745	2149537	+	19833490	-	lpg1924	YP_095941.1	930	-	hypothetical protein lpg1924
chr	NC_002942.5	2149854	2152499	+	19833491	-	lpg1925	YP_095942.1	881	-	hypothetical protein lpg1925
chr	NC_002942.5	2152569	2153132	+	19833492	-	lpg1926	YP_095943.1	187	-	hypothetical protein lpg1926
chr	NC_002942.5	2153208	2153477	+	19833493	-	lpg1927	YP_095944.1	89	-	hypothetical protein lpg1927
chr	NC_002942.5	2153489	2154415	+	19833494	indA	lpg1928	YP_095945.1	308	-	hypothetical protein lpg1928
chr	NC_002942.5	2154720	2155871	+	19833496	-	lpg1930	YP_095946.1	383	-	hypothetical protein lpg1930
chr	NC_002942.5	2156663	2157406	-	19833497	-	lpg1931	YP_095947.1	247	-	hypothetical protein lpg1931
chr	NC_002942.5	2157782	2158096	+	19833498	-	lpg1932	YP_095948.1	104	-	hypothetical protein lpg1932
chr	NC_002942.5	2158158	2158772	-	19833499	-	lpg1933	YP_095949.1	204	-	hypothetical protein lpg1933
